person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income,log_loan_amnt,income_to_loan_ratio,employment_to_age_ratio,credit_history_to_age_ratio,default_on_file_binary,loan_grade_numeric,income_group,loan_amount_group,loan_percent_income_group,age_group
38,45000,RENT,1.0,MEDICAL,C,5000,12.68,0,0.11,Y,13,10.714439990727769,8.517393171418904,9.0,0.02631578947368421,0.34210526315789475,1,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,43000,OWN,5.0,VENTURE,A,10000,7.51,0,0.23,N,12,10.668978650219241,9.210440366976517,4.3,0.13157894736842105,0.3157894736842105,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
38,39000,RENT,1.0,EDUCATION,E,5000,17.74,1,0.13,N,17,10.571342565808699,8.517393171418904,7.8,0.02631578947368421,0.4473684210526316,0,4,Lower-Middle,Small,Moderate Burden,Experienced Adult
39,43000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6250,7.68,0,0.15,N,14,10.668978650219241,8.740496729931813,6.88,0.07692307692307693,0.358974358974359,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,43000,MORTGAGE,18.0,MEDICAL,C,2500,12.84,0,0.06,N,14,10.668978650219241,7.824445930877619,17.2,0.45,0.35,0,2,Lower-Middle,Small,Low Burden,Experienced Adult
36,43200,MORTGAGE,13.0,DEBTCONSOLIDATION,B,11000,10.99,0,0.25,N,12,10.673618922112436,9.305741456739435,3.9272727272727272,0.3611111111111111,0.3333333333333333,0,1,Lower-Middle,Large,High Burden,Experienced Adult
39,48500,RENT,1.0,PERSONAL,B,5000,10.99,0,0.1,N,13,10.789339695269716,8.517393171418904,9.7,0.02564102564102564,0.3333333333333333,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
36,43680,MORTGAGE,0.0,PERSONAL,C,15000,13.11,0,0.34,N,15,10.684668503929622,9.61587214452889,2.912,0.0,0.4166666666666667,0,2,Lower-Middle,Large,High Burden,Experienced Adult
36,43776,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,7.88,0,0.14,N,15,10.686863844288563,8.699681400989514,7.296,0.1111111111111111,0.4166666666666667,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,44000,MORTGAGE,14.0,PERSONAL,A,5000,7.49,0,0.11,N,13,10.691967639914864,8.517393171418904,8.8,0.3783783783783784,0.35135135135135137,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,44000,MORTGAGE,3.0,PERSONAL,B,10000,9.63,0,0.23,N,17,10.691967639914864,9.210440366976517,4.4,0.07894736842105263,0.4473684210526316,0,1,Lower-Middle,Medium,High Burden,Experienced Adult
37,65000,RENT,7.0,DEBTCONSOLIDATION,A,9000,6.91,0,0.14,N,15,11.082157933374816,9.105090961257085,7.222222222222222,0.1891891891891892,0.40540540540540543,0,0,Middle,Medium,Moderate Burden,Experienced Adult
39,44000,MORTGAGE,2.0,MEDICAL,B,8000,9.63,0,0.18,N,17,10.691967639914864,8.987321812850125,5.5,0.05128205128205128,0.4358974358974359,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,74000,RENT,9.0,EDUCATION,C,9000,12.84,0,0.12,N,12,11.211833885608513,9.105090961257085,8.222222222222221,0.23684210526315788,0.3157894736842105,0,2,Middle,Medium,Moderate Burden,Experienced Adult
39,44000,MORTGAGE,14.0,PERSONAL,A,2500,7.68,0,0.06,N,15,10.691967639914864,7.824445930877619,17.6,0.358974358974359,0.38461538461538464,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
38,44000,OWN,2.0,VENTURE,B,7000,9.76,0,0.16,N,12,10.691967639914864,8.853808274977197,6.285714285714286,0.05263157894736842,0.3157894736842105,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,108000,RENT,10.0,HOMEIMPROVEMENT,B,9000,11.86,1,0.08,N,12,11.58989576532275,9.105090961257085,12.0,0.25,0.3,0,1,High,Medium,Low Burden,Experienced Adult
37,133000,RENT,3.0,MEDICAL,C,9000,13.85,0,0.07,Y,12,11.798111925972618,9.105090961257085,14.777777777777779,0.08108108108108109,0.32432432432432434,1,2,High,Medium,Low Burden,Experienced Adult
36,44000,RENT,2.0,MEDICAL,C,5000,13.22,1,0.11,Y,13,10.691967639914864,8.517393171418904,8.8,0.05555555555555555,0.3611111111111111,1,2,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,45000,OWN,5.0,VENTURE,A,10800,6.03,0,0.24,N,14,10.714439990727769,9.287394001418473,4.166666666666667,0.13513513513513514,0.3783783783783784,0,0,Lower-Middle,Large,High Burden,Experienced Adult
38,44000,RENT,0.0,PERSONAL,D,5000,15.65,1,0.11,N,14,10.691967639914864,8.517393171418904,8.8,0.0,0.3684210526315789,0,3,Lower-Middle,Small,Moderate Burden,Experienced Adult
37,50000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.89,0,0.1,N,12,10.819798284210286,8.517393171418904,10.0,0.0,0.32432432432432434,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
40,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3600,6.62,0,0.08,N,13,10.714439990727769,8.188966863648876,12.5,0.125,0.325,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
39,24000,RENT,1.0,MEDICAL,A,8500,7.49,1,0.35,N,12,10.085850775128717,9.04793908261736,2.823529411764706,0.02564102564102564,0.3076923076923077,0,0,Low,Medium,High Burden,Experienced Adult
39,45000,MORTGAGE,2.0,PERSONAL,A,3000,7.9,0,0.07,N,15,10.714439990727769,8.006700845440367,15.0,0.05128205128205128,0.38461538461538464,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
36,26000,RENT,4.0,DEBTCONSOLIDATION,B,8500,10.62,1,0.33,N,14,10.165890277802454,9.04793908261736,3.0588235294117645,0.1111111111111111,0.3888888888888889,0,1,Lower-Middle,Medium,High Burden,Experienced Adult
37,27000,RENT,2.0,HOMEIMPROVEMENT,A,8500,8.49,1,0.31,N,17,10.203629181337648,9.04793908261736,3.176470588235294,0.05405405405405406,0.4594594594594595,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
39,45000,MORTGAGE,4.0,VENTURE,A,8625,10.99,0,0.19,N,13,10.714439990727769,9.062536177207788,5.217391304347826,0.10256410256410256,0.3333333333333333,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,43000,RENT,2.0,MEDICAL,B,8500,8.88,0,0.2,N,11,10.668978650219241,9.04793908261736,5.0588235294117645,0.05405405405405406,0.2972972972972973,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,64777,RENT,5.0,DEBTCONSOLIDATION,A,8500,7.51,0,0.13,N,13,11.078721318522259,9.04793908261736,7.620823529411765,0.13157894736842105,0.34210526315789475,0,0,Middle,Medium,Moderate Burden,Experienced Adult
39,30000,RENT,7.0,VENTURE,A,8450,5.99,0,0.28,N,16,10.308985993422082,9.042040056544483,3.5502958579881656,0.1794871794871795,0.41025641025641024,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
39,52273,RENT,3.0,EDUCATION,B,5000,10.99,0,0.1,N,17,10.8642543945108,8.517393171418904,10.4546,0.07692307692307693,0.4358974358974359,0,1,Middle,Small,Low Burden,Experienced Adult
36,53000,RENT,5.0,MEDICAL,B,5000,10.74,0,0.09,N,12,10.87806606028079,8.517393171418904,10.6,0.1388888888888889,0.3333333333333333,0,1,Middle,Small,Low Burden,Experienced Adult
36,45000,MORTGAGE,2.0,EDUCATION,A,7000,7.14,0,0.16,N,14,10.714439990727769,8.853808274977197,6.428571428571429,0.05555555555555555,0.3888888888888889,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,45000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6375,7.51,0,0.14,N,16,10.714439990727769,8.760296220470051,7.0588235294117645,0.15789473684210525,0.42105263157894735,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,58000,RENT,18.0,VENTURE,A,5000,6.62,0,0.09,N,16,10.968215530759236,8.517393171418904,11.6,0.5,0.4444444444444444,0,0,Middle,Small,Low Burden,Experienced Adult
39,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,12000,14.72,0,0.27,N,15,10.714439990727769,9.392745258631441,3.75,0.07692307692307693,0.38461538461538464,0,2,Lower-Middle,Large,High Burden,Experienced Adult
40,58500,RENT,3.0,EDUCATION,A,5000,7.49,0,0.09,N,11,10.97679912709094,8.517393171418904,11.7,0.075,0.275,0,0,Middle,Small,Low Burden,Experienced Adult
38,60000,RENT,3.0,EDUCATION,C,5000,14.79,0,0.08,Y,17,11.002116507732017,8.517393171418904,12.0,0.07894736842105263,0.4473684210526316,1,2,Middle,Small,Low Burden,Experienced Adult
36,45000,MORTGAGE,21.0,HOMEIMPROVEMENT,B,2000,9.88,0,0.04,N,12,10.714439990727769,7.601402334583733,22.5,0.5833333333333334,0.3333333333333333,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
37,60000,RENT,17.0,VENTURE,A,5000,6.17,0,0.08,N,13,11.002116507732017,8.517393171418904,12.0,0.4594594594594595,0.35135135135135137,0,0,Middle,Small,Low Burden,Experienced Adult
40,60000,RENT,3.0,EDUCATION,D,5000,15.31,0,0.08,Y,16,11.002116507732017,8.517393171418904,12.0,0.075,0.4,1,3,Middle,Small,Low Burden,Experienced Adult
37,63000,RENT,6.0,HOMEIMPROVEMENT,B,5000,10.2,0,0.08,N,16,11.050905878263567,8.517393171418904,12.6,0.16216216216216217,0.43243243243243246,0,1,Middle,Small,Low Burden,Experienced Adult
38,64000,RENT,4.0,DEBTCONSOLIDATION,A,5000,7.88,0,0.08,N,16,11.06665398721974,8.517393171418904,12.8,0.10526315789473684,0.42105263157894735,0,0,Middle,Small,Low Burden,Experienced Adult
40,65000,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.63,0,0.08,N,16,11.082157933374816,8.517393171418904,13.0,0.025,0.4,0,1,Middle,Small,Low Burden,Experienced Adult
37,59000,RENT,0.0,PERSONAL,D,5000,14.84,1,0.08,Y,14,10.985309671896763,8.517393171418904,11.8,0.0,0.3783783783783784,1,3,Middle,Small,Low Burden,Experienced Adult
39,68000,RENT,1.0,EDUCATION,C,5000,13.49,0,0.07,Y,11,11.127277689932466,8.517393171418904,13.6,0.02564102564102564,0.28205128205128205,1,2,Middle,Small,Low Burden,Experienced Adult
36,45000,OWN,4.0,DEBTCONSOLIDATION,D,8000,14.74,0,0.18,Y,13,10.714439990727769,8.987321812850125,5.625,0.1111111111111111,0.3611111111111111,1,3,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,70000,RENT,2.0,MEDICAL,B,5000,12.42,0,0.07,N,11,11.156264806643742,8.517393171418904,14.0,0.05263157894736842,0.2894736842105263,0,1,Middle,Small,Low Burden,Experienced Adult
37,45000,OWN,11.0,EDUCATION,B,12000,12.21,0,0.27,N,12,10.714439990727769,9.392745258631441,3.75,0.2972972972972973,0.32432432432432434,0,1,Lower-Middle,Large,High Burden,Experienced Adult
40,76000,RENT,1.0,PERSONAL,C,5000,13.72,0,0.07,Y,15,11.23850177707664,8.517393171418904,15.2,0.025,0.375,1,2,Upper-Middle,Small,Low Burden,Experienced Adult
36,45344,MORTGAGE,11.0,EDUCATION,A,16750,7.88,0,0.37,N,13,10.722055195881667,9.726213236963687,2.7071044776119404,0.3055555555555556,0.3611111111111111,0,0,Lower-Middle,Large,Very High Burden,Experienced Adult
37,84000,RENT,4.0,HOMEIMPROVEMENT,B,5000,10.0,0,0.06,N,16,11.338583982516495,8.517393171418904,16.8,0.10810810810810811,0.43243243243243246,0,1,Upper-Middle,Small,Low Burden,Experienced Adult
40,45600,MORTGAGE,20.0,HOMEIMPROVEMENT,A,7000,6.62,0,0.15,N,17,10.727684925086583,8.853808274977197,6.514285714285714,0.5,0.425,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,45600,MORTGAGE,6.0,MEDICAL,C,10000,13.49,0,0.22,N,16,10.727684925086583,9.210440366976517,4.56,0.16666666666666666,0.4444444444444444,0,2,Lower-Middle,Medium,High Burden,Experienced Adult
36,87000,RENT,5.0,MEDICAL,C,5000,13.98,0,0.06,N,14,11.373674891823535,8.517393171418904,17.4,0.1388888888888889,0.3888888888888889,0,2,Upper-Middle,Small,Low Burden,Experienced Adult
38,90000,RENT,2.0,MEDICAL,A,5000,8.49,0,0.06,N,15,11.407576060361786,8.517393171418904,18.0,0.05263157894736842,0.39473684210526316,0,0,Upper-Middle,Small,Low Burden,Experienced Adult
36,45600,MORTGAGE,8.0,MEDICAL,A,18000,6.91,0,0.39,N,11,10.727684925086583,9.798182590890704,2.533333333333333,0.2222222222222222,0.3055555555555556,0,0,Lower-Middle,Large,Very High Burden,Experienced Adult
36,39600,MORTGAGE,17.0,EDUCATION,D,1800,14.09,1,0.05,Y,17,10.586609649448985,7.496097345175956,22.0,0.4722222222222222,0.4722222222222222,1,3,Lower-Middle,Small,Low Burden,Experienced Adult
38,94000,RENT,3.0,PERSONAL,D,5000,15.33,0,0.05,Y,16,11.451060699493427,8.517393171418904,18.8,0.07894736842105263,0.42105263157894735,1,3,Upper-Middle,Small,Low Burden,Experienced Adult
38,95000,RENT,9.0,MEDICAL,C,5000,13.48,0,0.05,Y,16,11.461642696843066,8.517393171418904,19.0,0.23684210526315788,0.42105263157894735,1,2,Upper-Middle,Small,Low Burden,Experienced Adult
36,100000,RENT,14.0,DEBTCONSOLIDATION,A,5000,7.66,0,0.05,N,11,11.51293546492023,8.517393171418904,20.0,0.3888888888888889,0.3055555555555556,0,0,Upper-Middle,Small,Low Burden,Experienced Adult
37,45996,MORTGAGE,11.0,VENTURE,B,6000,9.25,0,0.13,N,16,10.73633145595318,8.699681400989514,7.666,0.2972972972972973,0.43243243243243246,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,108000,RENT,3.0,PERSONAL,D,5000,15.21,1,0.05,Y,17,11.58989576532275,8.517393171418904,21.6,0.07894736842105263,0.4473684210526316,1,3,High,Small,Low Burden,Experienced Adult
40,46000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,10000,7.9,0,0.22,N,14,10.736418414365376,9.210440366976517,4.6,0.125,0.35,0,0,Lower-Middle,Medium,High Burden,Experienced Adult
38,26000,RENT,0.0,VENTURE,C,5200,13.43,0,0.2,N,15,10.165890277802454,8.556606193773073,5.0,0.0,0.39473684210526316,0,2,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,46000,MORTGAGE,3.0,VENTURE,A,8000,5.42,0,0.17,N,15,10.736418414365376,8.987321812850125,5.75,0.08333333333333333,0.4166666666666667,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
39,40000,RENT,2.0,EDUCATION,A,5200,6.62,0,0.13,N,17,10.596659732783579,8.556606193773073,7.6923076923076925,0.05128205128205128,0.4358974358974359,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,46000,MORTGAGE,9.0,EDUCATION,B,5000,10.75,0,0.11,N,14,10.736418414365376,8.517393171418904,9.2,0.24324324324324326,0.3783783783783784,0,1,Lower-Middle,Small,Moderate Burden,Experienced Adult
38,28584,RENT,4.0,EDUCATION,C,5400,13.47,0,0.19,N,11,10.260637383698072,8.594339400592892,5.293333333333333,0.10526315789473684,0.2894736842105263,0,2,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,28800,RENT,4.0,DEBTCONSOLIDATION,B,5400,10.37,0,0.19,N,15,10.268165387743457,8.594339400592892,5.333333333333333,0.1,0.375,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,46150,MORTGAGE,6.0,VENTURE,A,6500,6.03,0,0.14,N,15,10.739673908168612,8.77971129020447,7.1,0.15789473684210525,0.39473684210526316,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,34500,RENT,2.0,PERSONAL,D,5400,12.61,1,0.16,N,13,10.448743588106625,8.594339400592892,6.388888888888889,0.05,0.325,0,3,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,54000,RENT,15.0,MEDICAL,C,5400,13.99,1,0.1,Y,17,10.896757843893464,8.594339400592892,10.0,0.40540540540540543,0.4594594594594595,1,2,Middle,Medium,Low Burden,Experienced Adult
36,14400,RENT,0.0,EDUCATION,E,5500,17.56,1,0.38,N,11,9.575052927597383,8.612685172875459,2.618181818181818,0.0,0.3055555555555556,0,4,Low,Medium,Very High Burden,Experienced Adult
37,40680,MORTGAGE,6.0,DEBTCONSOLIDATION,D,8000,15.21,1,0.2,N,13,10.61351643196459,8.987321812850125,5.085,0.16216216216216217,0.35135135135135137,0,3,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,46996,MORTGAGE,2.0,EDUCATION,C,13750,13.98,0,0.29,N,13,10.757839048867755,9.528866827722945,3.417890909090909,0.05405405405405406,0.35135135135135137,0,2,Lower-Middle,Large,High Burden,Experienced Adult
37,27000,RENT,4.0,MEDICAL,B,5500,10.99,0,0.2,N,12,10.203629181337648,8.612685172875459,4.909090909090909,0.10810810810810811,0.32432432432432434,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,28800,RENT,0.0,EDUCATION,A,5500,6.03,0,0.19,N,15,10.268165387743457,8.612685172875459,5.236363636363636,0.0,0.40540540540540543,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,30000,RENT,0.0,EDUCATION,A,5500,8.9,0,0.18,N,11,10.308985993422082,8.612685172875459,5.454545454545454,0.0,0.3055555555555556,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,30000,RENT,4.0,MEDICAL,D,5500,14.74,0,0.18,N,12,10.308985993422082,8.612685172875459,5.454545454545454,0.1,0.3,0,3,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,30996,RENT,2.0,PERSONAL,C,5500,12.53,0,0.18,Y,15,10.34164570459081,8.612685172875459,5.6356363636363636,0.05555555555555555,0.4166666666666667,1,2,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,47000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11000,8.9,0,0.23,N,16,10.757924157061597,9.305741456739435,4.2727272727272725,0.13157894736842105,0.42105263157894735,0,0,Lower-Middle,Large,High Burden,Experienced Adult
36,34000,RENT,5.0,MEDICAL,C,5500,12.29,0,0.16,N,17,10.434145214930487,8.612685172875459,6.181818181818182,0.1388888888888889,0.4722222222222222,0,2,Lower-Middle,Medium,Moderate Burden,Experienced Adult
39,50000,RENT,5.0,PERSONAL,A,5500,6.54,0,0.11,N,13,10.819798284210286,8.612685172875459,9.090909090909092,0.1282051282051282,0.3333333333333333,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,50000,RENT,2.0,DEBTCONSOLIDATION,A,5500,8.32,0,0.11,N,16,10.819798284210286,8.612685172875459,9.090909090909092,0.05555555555555555,0.4444444444444444,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,47000,MORTGAGE,4.0,PERSONAL,A,7000,10.99,0,0.15,N,11,10.757924157061597,8.853808274977197,6.714285714285714,0.10810810810810811,0.2972972972972973,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
36,47000,MORTGAGE,0.0,EDUCATION,A,5500,7.14,0,0.12,N,16,10.757924157061597,8.612685172875459,8.545454545454545,0.0,0.4444444444444444,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,54000,RENT,2.0,VENTURE,C,5500,13.23,1,0.1,Y,12,10.896757843893464,8.612685172875459,9.818181818181818,0.05405405405405406,0.32432432432432434,1,2,Middle,Medium,Low Burden,Experienced Adult
37,79600,RENT,5.0,EDUCATION,A,5500,7.88,0,0.07,N,11,11.284781934567633,8.612685172875459,14.472727272727273,0.13513513513513514,0.2972972972972973,0,0,Upper-Middle,Medium,Low Burden,Experienced Adult
39,47471,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5000,7.51,0,0.11,N,14,10.767895342530602,8.517393171418904,9.4942,0.1282051282051282,0.358974358974359,0,0,Lower-Middle,Small,Moderate Burden,Experienced Adult
36,47500,MORTGAGE,8.0,DEBTCONSOLIDATION,A,2700,5.79,0,0.06,N,14,10.768506042432708,7.901377353792616,17.59259259259259,0.2222222222222222,0.3888888888888889,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
38,30000,RENT,0.0,EDUCATION,B,5600,9.99,1,0.19,N,15,10.308985993422082,8.630700432209832,5.357142857142857,0.0,0.39473684210526316,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,35000,RENT,0.0,PERSONAL,B,5600,11.11,0,0.16,N,11,10.463131911491967,8.630700432209832,6.25,0.0,0.2894736842105263,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
40,38004,RENT,2.0,MEDICAL,B,5600,11.58,0,0.15,N,17,10.54547300900014,8.630700432209832,6.786428571428571,0.05,0.425,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,48000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7000,7.9,0,0.15,N,15,10.778977123006351,8.853808274977197,6.857142857142857,0.10810810810810811,0.40540540540540543,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,48000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,7800,10.65,0,0.16,N,12,10.778977123006351,8.962007209588313,6.153846153846154,0.23684210526315788,0.3157894736842105,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,48000,OWN,8.0,PERSONAL,A,2500,6.03,0,0.05,N,11,10.778977123006351,7.824445930877619,19.2,0.21621621621621623,0.2972972972972973,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
36,48000,MORTGAGE,6.0,VENTURE,A,1500,8.9,0,0.03,N,16,10.778977123006351,7.313886831633462,32.0,0.16666666666666666,0.4444444444444444,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
38,48000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,5000,10.65,0,0.1,N,16,10.778977123006351,8.517393171418904,9.6,0.07894736842105263,0.42105263157894735,0,1,Lower-Middle,Small,Low Burden,Experienced Adult
36,39996,RENT,1.0,MEDICAL,A,5700,7.29,0,0.14,N,13,10.596559730283433,8.648396877031582,7.016842105263158,0.027777777777777776,0.3611111111111111,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
38,34000,RENT,4.0,MEDICAL,B,5750,10.99,0,0.17,N,16,10.434145214930487,8.657129031713755,5.913043478260869,0.10526315789473684,0.42105263157894735,0,1,Lower-Middle,Medium,Moderate Burden,Experienced Adult
39,48000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3000,5.42,0,0.06,N,11,10.778977123006351,8.006700845440367,16.0,0.10256410256410256,0.28205128205128205,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
38,48000,MORTGAGE,1.0,PERSONAL,A,18000,8.49,0,0.38,N,11,10.778977123006351,9.798182590890704,2.6666666666666665,0.02631578947368421,0.2894736842105263,0,0,Lower-Middle,Large,Very High Burden,Experienced Adult
38,48000,MORTGAGE,6.0,PERSONAL,A,6200,7.29,0,0.13,N,14,10.778977123006351,8.732465848349879,7.741935483870968,0.15789473684210525,0.3684210526315789,0,0,Lower-Middle,Medium,Moderate Burden,Experienced Adult
39,23500,RENT,14.0,PERSONAL,D,5850,15.2,0,0.25,N,12,10.064798252418377,8.674367865788236,4.017094017094017,0.358974358974359,0.3076923076923077,0,3,Low,Medium,High Burden,Experienced Adult
38,35427,RENT,3.0,PERSONAL,C,5950,11.72,0,0.17,Y,11,10.475257746929474,8.691314551644853,5.9541176470588235,0.07894736842105263,0.2894736842105263,1,2,Lower-Middle,Medium,Moderate Burden,Experienced Adult
37,42000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3000,6.17,1,0.07,N,13,10.645448706505872,8.006700845440367,14.0,0.10810810810810811,0.35135135135135137,0,0,Lower-Middle,Small,Low Burden,Experienced Adult
38,18720,RENT,0.0,VENTURE,D,6000,15.99,1,0.32,N,12,9.837401167408268,8.699681400989514,3.12,0.0,0.3157894736842105,0,3,Low,Medium,High Burden,Experienced Adult
39,20400,RENT,3.0,MEDICAL,C,6000,15.27,0,0.29,Y,13,9.923339198238729,8.699681400989514,3.4,0.07692307692307693,0.3333333333333333,1,2,Low,Medium,High Burden,Experienced Adult
40,48000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,8000,15.95,0,0.17,N,11,10.778977123006351,8.987321812850125,6.0,0.05,0.275,0,3,Lower-Middle,Medium,Moderate Burden,Experienced Adult
