person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
28,50000,2,0.0,1.0,9000,10.99,0,0.18,0,10,0,0,1,0,0
33,14076,1,4.0,1.0,4800,6.76,1,0.34,0,7,0,0,1,0,0
35,120000,1,4.0,2.0,12000,10.99,0,0.1,0,5,0,0,0,0,1
33,30000,1,0.0,1.0,6500,8.49,0,0.22,0,10,0,0,0,0,0
28,50000,1,1.0,3.0,16200,13.99,1,0.32,1,6,0,1,0,0,0
27,84000,2,3.0,1.0,7000,7.29,0,0.08,0,10,0,0,0,0,0
28,50000,1,2.0,2.0,3000,10.37,0,0.06,0,9,1,0,0,0,0
28,78000,1,5.0,2.0,12000,10.62,0,0.15,0,6,0,0,0,1,0
27,60132,1,11.0,2.0,10000,10.62,0,0.17,0,10,0,0,0,0,1
35,80000,0,5.0,4.0,15000,15.99,0,0.19,1,5,0,0,0,0,1
27,120000,2,2.0,2.0,16000,12.21,0,0.13,0,5,0,0,0,0,1
34,135000,2,18.0,1.0,8000,9.32,0,0.06,0,5,0,0,0,0,1
28,120000,2,11.0,2.0,14400,10.74,0,0.12,0,7,0,0,1,0,0
27,127000,2,6.0,2.0,21000,10.99,0,0.17,0,5,0,0,0,0,1
27,92000,2,11.0,2.0,18000,11.48,0,0.2,0,8,1,0,0,0,0
31,56839,1,15.0,4.0,9000,15.33,1,0.16,0,6,0,0,1,0,0
28,124886,2,12.0,2.0,5000,11.99,1,0.04,0,5,0,0,0,1,0
29,36100,2,2.0,3.0,14000,14.27,0,0.39,0,10,0,0,0,1,0
30,90000,2,14.0,1.0,18000,8.49,0,0.2,0,7,0,0,0,1,0
29,40000,0,0.0,1.0,5000,5.42,0,0.13,0,5,0,0,1,0,0
29,50000,2,0.0,2.0,3575,11.49,0,0.07,0,6,0,1,0,0,0
27,104371,1,4.0,4.0,15000,16.77,0,0.14,1,6,1,0,0,0,0
33,98000,1,2.0,1.0,20000,6.91,0,0.2,0,7,0,1,0,0,0
29,37100,2,9.0,5.0,3000,16.82,0,0.08,0,7,0,0,0,1,0
28,125000,2,8.0,2.0,8000,11.14,0,0.06,0,6,0,0,1,0,0
27,125000,2,2.0,1.0,8000,6.76,0,0.06,0,6,0,0,0,0,0
28,65000,2,3.0,1.0,10000,7.49,0,0.15,0,7,0,1,0,0,0
34,55000,2,4.0,3.0,7000,13.49,0,0.13,0,7,1,0,0,0,0
34,70000,1,1.0,2.0,6000,11.89,0,0.09,0,7,0,0,0,0,0
27,72000,2,6.0,1.0,6000,5.42,0,0.08,0,6,1,0,0,0,0
28,56864,2,5.0,1.0,12300,7.88,0,0.22,0,8,0,0,1,0,0
34,42000,1,5.0,1.0,18825,7.9,1,0.45,0,9,0,0,1,0,0
31,75000,2,4.0,2.0,13800,10.99,0,0.18,0,9,0,0,0,0,0
30,100000,1,1.0,2.0,1000,11.71,0,0.01,0,6,0,0,0,1,0
29,57600,1,1.0,2.0,6000,9.91,0,0.1,0,5,1,0,0,0,0
28,72000,2,12.0,5.0,16000,15.95,0,0.22,0,5,0,0,0,0,1
31,39996,1,4.0,2.0,2400,10.99,0,0.06,0,10,1,0,0,0,0
33,24000,1,0.0,3.0,2000,14.35,0,0.08,1,8,0,0,0,0,0
32,21120,1,0.0,1.0,10000,10.99,1,0.47,0,10,0,0,0,0,1
30,24414,1,0.0,1.0,5000,6.91,0,0.2,0,7,0,0,1,0,0
28,30000,2,2.0,1.0,10500,8.94,0,0.35,0,8,0,0,0,0,1
30,51996,2,5.0,1.0,3200,6.99,0,0.06,0,5,0,0,0,1,0
29,120000,2,3.0,3.0,6250,12.53,0,0.05,0,9,0,0,0,0,0
32,110888,2,0.0,2.0,10400,9.91,0,0.09,0,7,0,1,0,0,0
27,47900,0,1.0,3.0,7500,13.47,0,0.16,0,6,0,0,0,0,1
30,90000,1,14.0,1.0,18000,8.94,0,0.2,0,7,0,0,0,0,0
31,77500,1,4.0,4.0,10000,16.49,0,0.13,1,7,1,0,0,0,0
33,97000,1,4.0,3.0,7000,12.98,0,0.07,1,8,1,0,0,0,0
27,56888,1,8.0,4.0,8000,16.29,0,0.14,1,5,1,0,0,0,0
30,40000,1,8.0,1.0,2500,5.79,0,0.06,0,8,0,0,0,0,1
31,29000,1,14.0,3.0,15075,10.99,1,0.52,0,7,0,1,0,0,0
35,106369,2,2.0,1.0,8325,6.99,0,0.08,0,10,0,0,0,0,1
27,67000,1,1.0,3.0,2800,13.04,0,0.04,0,7,0,0,0,1,0
31,101000,1,2.0,3.0,7500,13.22,0,0.07,0,9,0,0,0,0,1
30,95000,2,6.0,1.0,4000,5.99,0,0.04,0,7,0,0,0,1,0
34,80000,1,4.0,1.0,5000,6.17,0,0.06,0,8,1,0,0,0,0
27,36400,1,5.0,1.0,9000,7.49,0,0.25,0,6,1,0,0,0,0
33,36000,2,10.0,1.0,5000,8.49,0,0.14,0,9,0,0,0,0,1
30,65000,2,3.0,4.0,20000,16.77,0,0.31,1,5,0,1,0,0,0
33,45000,2,3.0,4.0,8000,16.49,1,0.18,0,7,1,0,0,0,0
27,129700,2,1.0,1.0,10000,6.54,0,0.08,0,7,0,0,0,1,0
34,53500,1,0.0,1.0,3200,6.76,0,0.06,0,10,0,0,1,0,0
33,82000,2,2.0,1.0,6000,7.51,0,0.07,0,6,0,0,0,0,1
28,43200,1,1.0,1.0,3000,7.49,0,0.07,0,7,1,0,0,0,0
28,31000,1,7.0,4.0,3600,14.11,1,0.12,1,8,0,0,1,0,0
31,83000,2,9.0,6.0,18000,19.74,1,0.22,1,8,0,0,0,0,1
29,61656,1,4.0,1.0,15000,6.91,0,0.24,0,9,0,0,0,1,0
32,30000,1,1.0,2.0,11450,9.99,1,0.38,0,6,1,0,0,0,0
31,26010,2,2.0,2.0,6500,9.99,0,0.25,0,9,0,0,0,1,0
30,52000,2,4.0,2.0,14675,9.63,0,0.28,0,7,0,1,0,0,0
36,69000,1,20.0,3.0,35000,10.99,1,0.51,0,15,0,0,0,0,1
37,80000,1,0.0,2.0,35000,11.99,1,0.44,0,17,0,1,0,0,0
37,85000,1,5.0,1.0,35000,8.9,1,0.41,0,17,0,1,0,0,0
40,133000,1,2.0,4.0,35000,14.54,1,0.26,1,17,1,0,0,0,0
37,55000,1,19.0,2.0,30000,9.91,1,0.55,0,15,0,0,0,0,0
36,90000,1,7.0,4.0,30000,15.99,1,0.33,1,11,0,0,0,1,0
38,12000,0,4.0,1.0,4800,7.29,1,0.4,0,12,0,0,0,0,0
40,56448,1,4.0,6.0,28000,18.62,1,0.5,0,14,0,1,0,0,0
36,69000,1,0.0,4.0,25000,14.59,1,0.36,0,12,0,1,0,0,0
36,14400,0,7.0,1.0,7000,5.42,1,0.49,0,16,0,0,0,0,0
36,84000,1,6.0,3.0,25000,12.87,0,0.3,1,11,1,0,0,0,0
36,84996,1,2.0,2.0,25000,11.86,0,0.29,0,11,1,0,0,0,0
39,78000,1,3.0,4.0,25000,16.02,1,0.32,0,17,0,1,0,0,0
37,97000,1,8.0,6.0,25000,19.41,0,0.26,0,11,0,1,0,0,0
37,88000,1,4.0,,25000,19.66,1,0.28,1,12,0,0,0,1,0
36,15000,0,2.0,3.0,5000,13.92,1,0.33,1,15,0,0,0,1,0
37,15000,0,0.0,1.0,5000,7.74,1,0.33,0,13,0,0,0,0,1
37,94000,1,0.0,3.0,25000,13.11,1,0.27,0,16,0,1,0,0,0
37,110000,1,12.0,2.0,25000,10.99,0,0.23,0,12,1,0,0,0,0
40,98004,1,4.0,6.0,25000,19.04,1,0.26,1,16,0,0,0,0,0
37,114000,1,10.0,6.0,25000,10.99,0,0.22,0,13,0,0,0,0,1
36,103000,1,6.0,3.0,25000,12.53,1,0.24,1,15,0,0,0,0,1
38,124499,1,3.0,3.0,25000,13.06,0,0.2,0,13,1,0,0,0,0
39,100300,1,2.0,4.0,25000,15.7,1,0.21,1,16,0,0,1,0,0
40,15600,0,2.0,4.0,4000,15.7,1,0.26,1,13,1,0,0,0,0
36,127000,1,20.0,4.0,25000,14.59,1,0.2,0,11,0,0,0,0,0
38,16500,0,1.0,3.0,2000,13.23,0,0.12,0,11,0,0,0,0,1
38,87000,1,3.0,2.0,24250,10.99,0,0.28,0,12,0,1,0,0,0
37,76066,1,10.0,4.0,24250,15.65,1,0.32,1,13,0,0,0,0,0
39,78200,1,18.0,4.0,24250,16.0,1,0.26,1,13,0,0,1,0,0
36,16908,2,4.0,1.0,3000,5.42,1,0.18,0,11,0,0,1,0,0
40,125000,1,1.0,2.0,24250,10.99,0,0.19,0,17,0,0,0,0,0
36,135000,1,0.0,3.0,24250,12.87,0,0.18,1,15,0,0,0,0,0
40,45000,1,15.0,2.0,24000,10.65,1,0.53,0,11,1,0,0,0,0
38,17108,2,7.0,1.0,4375,7.51,1,0.26,0,17,1,0,0,0,0
38,17280,0,0.0,4.0,1000,16.29,0,0.06,0,11,0,1,0,0,0
39,55059,1,16.0,2.0,24000,12.53,1,0.44,0,15,0,0,0,0,0
38,60000,1,2.0,3.0,24000,13.85,1,0.4,0,16,0,0,0,1,0
36,17640,0,4.0,1.0,5875,7.9,1,0.33,0,12,0,1,0,0,0
39,17721,0,0.0,3.0,3975,11.97,1,0.22,1,15,0,0,0,0,0
38,17760,0,4.0,3.0,2800,10.99,1,0.16,0,16,0,0,1,0,0
39,17760,0,0.0,1.0,4375,5.42,1,0.25,0,17,0,0,1,0,0
36,72800,1,3.0,4.0,24000,14.09,1,0.33,0,12,0,1,0,0,0
39,67000,1,0.0,4.0,24000,15.31,1,0.36,0,11,0,0,0,0,1
36,78708,1,7.0,2.0,24000,11.12,0,0.3,0,12,0,0,1,0,0
38,81000,1,0.0,1.0,24000,8.49,0,0.3,0,13,0,1,0,0,0
36,100300,1,3.0,2.0,24000,11.99,0,0.24,0,11,0,1,0,0,0
37,38400,1,6.0,4.0,23500,10.99,1,0.61,1,16,1,0,0,0,0
39,64000,1,4.0,3.0,23500,14.26,1,0.37,0,13,1,0,0,0,0
37,18000,0,4.0,3.0,1500,13.47,0,0.08,0,13,0,0,0,1,0
40,83000,1,3.0,4.0,23000,12.36,1,0.28,1,11,0,1,0,0,0
38,83000,1,3.0,,22250,23.22,1,0.27,1,12,0,1,0,0,0
38,56524,1,16.0,2.0,22000,10.75,1,0.39,0,15,0,1,0,0,0
39,119000,1,3.0,2.0,22000,11.49,0,0.18,0,12,0,0,0,0,0
37,40000,1,1.0,3.0,21250,12.99,1,0.53,0,16,0,0,0,0,1
36,42000,1,1.0,1.0,21000,7.49,1,0.5,0,11,1,0,0,0,0
39,58000,1,5.0,2.0,21000,10.83,1,0.36,0,16,1,0,0,0,0
36,59000,1,2.0,4.0,21000,14.11,1,0.36,1,16,0,0,1,0,0
36,80000,1,20.0,2.0,21000,11.36,0,0.26,0,12,0,0,0,0,1
37,92000,1,0.0,2.0,21000,11.63,0,0.23,0,15,0,0,0,0,1
39,110000,1,17.0,2.0,21000,11.11,0,0.19,0,16,0,0,1,0,0
39,19404,2,0.0,2.0,6000,11.14,1,0.31,0,13,0,0,1,0,0
39,48000,1,4.0,4.0,20500,14.59,1,0.43,0,16,0,0,1,0,0
36,69996,1,6.0,2.0,20400,10.37,0,0.29,0,14,0,0,0,0,1
37,69996,1,5.0,3.0,20400,13.06,0,0.29,1,11,0,0,1,0,0
36,38000,1,15.0,3.0,20000,12.41,1,0.53,1,16,0,0,0,0,1
37,20000,0,2.0,2.0,3000,12.69,0,0.15,0,17,0,0,0,0,1
36,45000,1,4.0,2.0,20000,11.36,1,0.44,0,14,0,0,1,0,0
36,48000,1,2.0,3.0,20000,13.61,1,0.42,0,14,0,0,1,0,0
37,42000,1,0.0,5.0,20000,14.25,1,0.48,1,17,0,0,0,1,0
38,50000,1,8.0,3.0,20000,13.85,1,0.4,0,14,0,0,1,0,0
40,50004,1,3.0,2.0,20000,10.99,1,0.4,0,17,0,0,0,0,0
37,45000,1,2.0,2.0,20000,12.53,1,0.44,0,14,0,1,0,0,0
40,45996,1,4.0,4.0,20000,14.61,1,0.43,0,11,0,0,0,0,0
36,20112,2,4.0,1.0,3900,5.99,0,0.19,0,12,0,0,1,0,0
39,62400,1,7.0,3.0,20000,12.68,1,0.32,0,13,0,0,0,1,0
38,64700,1,5.0,2.0,20000,11.11,1,0.31,0,13,0,0,0,0,0
39,65000,1,12.0,2.0,20000,10.74,1,0.31,0,17,0,0,0,0,1
37,65000,1,2.0,2.0,20000,10.25,1,0.31,0,16,0,0,0,1,0
37,65000,1,4.0,6.0,20000,16.71,1,0.31,0,17,0,1,0,0,0
36,65004,1,3.0,4.0,20000,15.33,1,0.31,0,15,1,0,0,0,0
38,66690,1,12.0,4.0,20000,14.59,0,0.3,0,14,1,0,0,0,0
38,21000,2,5.0,3.0,3000,13.43,0,0.14,1,17,0,1,0,0,0
39,72000,1,5.0,2.0,20000,12.69,0,0.28,0,14,0,0,1,0,0
40,21408,2,4.0,2.0,1500,11.12,0,0.07,0,14,0,1,0,0,0
39,21600,0,0.0,1.0,6000,6.03,0,0.28,0,12,0,0,1,0,0
36,76464,1,8.0,3.0,20000,13.22,0,0.26,1,12,0,0,1,0,0
38,21600,0,1.0,3.0,4750,15.23,0,0.22,1,16,1,0,0,0,0
36,21600,0,0.0,1.0,2100,8.49,0,0.1,0,12,0,0,0,0,1
36,22000,2,0.0,1.0,8000,6.99,0,0.36,0,17,1,0,0,0,0
36,84000,1,0.0,2.0,20000,9.64,1,0.24,0,16,1,0,0,0,0
40,73100,1,0.0,4.0,20000,14.54,1,0.23,1,11,0,0,1,0,0
36,103000,1,0.0,3.0,20000,13.79,0,0.19,1,17,0,0,0,0,0
37,92000,1,4.0,4.0,20000,14.46,1,0.22,0,15,0,0,0,0,0
38,110000,1,5.0,1.0,20000,6.91,0,0.18,0,13,0,1,0,0,0
40,110000,1,0.0,2.0,20000,10.38,0,0.18,0,16,1,0,0,0,0
37,108000,1,0.0,5.0,20000,16.32,1,0.19,0,15,0,1,0,0,0
37,120000,1,4.0,3.0,20000,13.47,0,0.17,1,11,0,0,0,0,1
36,130000,1,11.0,5.0,20000,10.99,0,0.15,1,14,1,0,0,0,0
39,23000,0,6.0,1.0,6400,8.9,0,0.28,0,14,0,0,1,0,0
40,23004,0,2.0,1.0,7750,7.88,0,0.34,0,16,0,0,1,0,0
36,23004,0,0.0,2.0,12000,11.48,0,0.52,0,11,0,0,0,0,1
40,14400,1,0.0,2.0,1000,9.25,0,0.07,0,11,0,0,1,0,0
38,48384,1,4.0,4.0,19000,14.96,1,0.39,1,16,0,0,1,0,0
38,23868,2,0.0,2.0,7750,12.53,1,0.32,0,14,0,1,0,0,0
36,24000,2,18.0,2.0,6200,10.65,0,0.26,0,16,0,0,0,0,1
37,103000,1,3.0,1.0,18550,7.88,0,0.18,0,12,0,0,0,0,0
38,24000,2,6.0,1.0,1500,6.03,0,0.06,0,16,0,0,0,0,0
38,40000,1,4.0,2.0,18225,12.42,1,0.46,0,17,1,0,0,0,0
37,58000,1,9.0,2.0,18200,10.99,1,0.31,0,11,0,0,1,0,0
37,43200,1,5.0,2.0,18000,8.88,1,0.42,0,16,0,0,0,0,1
40,55000,1,14.0,1.0,18000,7.88,1,0.33,0,14,0,1,0,0,0
39,70000,1,3.0,2.0,18000,11.14,0,0.26,0,14,0,0,0,1,0
39,73500,1,1.0,3.0,18000,10.99,0,0.24,1,15,1,0,0,0,0
36,24000,0,5.0,3.0,4000,14.72,0,0.17,1,15,0,0,0,0,1
38,77000,1,9.0,2.0,18000,10.65,0,0.23,0,11,0,0,0,0,1
38,81000,1,7.0,2.0,18000,10.59,0,0.22,0,16,0,0,0,0,0
36,82000,1,12.0,3.0,18000,13.22,0,0.22,0,17,0,1,0,0,0
40,85000,1,5.0,2.0,18000,11.48,0,0.21,0,13,0,1,0,0,0
36,125000,1,0.0,2.0,18000,11.11,0,0.14,0,11,0,1,0,0,0
36,130000,1,0.0,2.0,18000,11.71,0,0.14,0,14,0,0,1,0,0
36,24000,2,2.0,1.0,1500,9.63,0,0.06,0,16,0,0,0,0,0
38,51000,1,3.0,2.0,17000,10.38,1,0.33,0,11,0,1,0,0,0
40,95000,1,0.0,2.0,17000,10.0,0,0.18,0,15,0,0,0,1,0
37,25000,0,8.0,3.0,10625,13.06,0,0.42,1,12,0,0,0,0,1
36,25000,2,4.0,1.0,11500,7.29,0,0.46,0,12,0,0,1,0,0
38,47000,1,4.0,1.0,16500,7.9,1,0.35,0,16,0,0,0,0,0
36,72000,1,5.0,3.0,16500,13.61,0,0.23,0,11,0,0,0,0,1
36,36000,1,7.0,1.0,16000,8.9,1,0.44,0,17,0,0,0,1,0
39,43680,1,9.0,2.0,16000,10.99,1,0.37,0,16,0,0,1,0,0
36,25000,2,0.0,2.0,3000,8.7,0,0.12,0,12,0,1,0,0,0
36,44000,1,4.0,3.0,16000,14.65,1,0.36,0,11,0,0,0,0,0
36,25200,2,0.0,3.0,8700,12.23,1,0.35,1,14,1,0,0,0,0
37,60000,1,21.0,2.0,16000,10.99,0,0.27,0,15,0,0,0,0,0
38,60000,1,0.0,3.0,16000,13.22,0,0.27,0,14,0,0,0,0,1
37,25700,2,5.0,4.0,1600,10.99,0,0.06,0,14,1,0,0,0,0
39,65000,1,4.0,2.0,16000,11.83,0,0.25,0,16,0,1,0,0,0
39,67000,1,6.0,2.0,16000,10.99,0,0.24,0,16,0,0,0,0,1
39,70000,1,8.0,1.0,16000,7.9,0,0.23,0,14,0,0,1,0,0
40,70000,1,2.0,2.0,16000,11.99,0,0.23,0,12,0,0,0,0,0
38,25000,1,1.0,1.0,1000,8.0,0,0.04,0,16,1,0,0,0,0
37,26000,0,2.0,1.0,6000,8.59,0,0.23,0,12,0,0,1,0,0
36,27600,1,0.0,2.0,1000,11.49,0,0.04,0,12,1,0,0,0,0
40,39960,1,0.0,3.0,1000,15.23,0,0.03,1,14,1,0,0,0,0
37,44000,1,14.0,1.0,1000,5.42,0,0.02,0,13,1,0,0,0,0
36,42000,1,21.0,1.0,1000,7.51,1,0.02,0,14,0,1,0,0,0
38,61000,1,0.0,2.0,1000,9.45,0,0.02,0,17,0,0,0,1,0
36,26880,0,0.0,1.0,4500,7.66,0,0.17,0,11,0,0,1,0,0
36,16800,1,2.0,3.0,1200,13.06,0,0.07,0,15,0,0,0,1,0
39,18300,1,0.0,4.0,1200,14.74,1,0.07,1,11,0,0,0,0,0
36,19200,1,4.0,2.0,1200,9.62,0,0.06,0,14,0,0,0,0,0
36,29000,1,9.0,2.0,1200,12.42,0,0.04,0,15,0,0,1,0,0
36,27000,0,4.0,1.0,6000,7.14,0,0.22,0,15,0,1,0,0,0
37,85000,1,21.0,1.0,1200,8.9,0,0.01,0,13,0,0,0,0,1
40,27040,2,7.0,2.0,6925,9.99,0,0.26,0,15,1,0,0,0,0
39,27040,2,0.0,1.0,4800,8.59,0,0.18,0,17,0,1,0,0,0
38,37500,1,0.0,1.0,1375,6.91,0,0.04,0,11,0,0,0,0,1
38,27500,2,5.0,3.0,4700,13.92,0,0.17,0,13,0,0,1,0,0
37,26400,1,5.0,1.0,1500,6.91,0,0.06,0,17,1,0,0,0,0
40,30996,1,2.0,3.0,1500,13.72,1,0.05,1,14,0,0,1,0,0
36,28000,2,1.0,4.0,3075,15.62,1,0.11,1,12,0,0,0,0,1
39,39000,1,7.0,2.0,1500,10.36,1,0.04,0,16,0,0,0,0,0
40,49788,1,1.0,1.0,1500,9.32,0,0.03,0,16,0,0,0,0,0
38,80000,1,0.0,2.0,1500,11.49,0,0.02,0,16,1,0,0,0,0
36,89004,1,2.0,2.0,1500,11.36,0,0.02,0,14,0,0,0,1,0
40,90000,1,1.0,3.0,1500,14.27,0,0.02,1,14,1,0,0,0,0
37,28500,2,6.0,1.0,1800,6.76,0,0.06,0,12,1,0,0,0,0
39,28650,2,1.0,2.0,8000,10.37,0,0.28,0,14,0,0,1,0,0
37,44000,1,0.0,2.0,1700,10.59,1,0.04,0,17,0,0,0,1,0
40,19200,1,2.0,2.0,1800,11.99,0,0.09,0,13,0,0,0,0,1
37,27000,1,0.0,2.0,1800,11.36,0,0.07,0,11,0,0,1,0,0
36,45000,1,3.0,3.0,1800,14.27,0,0.04,1,15,0,0,0,0,0
36,28800,0,0.0,2.0,5375,11.11,0,0.19,0,13,0,1,0,0,0
39,44000,1,11.0,4.0,1800,14.91,1,0.04,0,17,0,0,1,0,0
37,28800,2,3.0,1.0,4000,6.54,0,0.14,0,17,0,0,0,0,1
37,50400,1,9.0,1.0,1800,8.9,0,0.04,0,11,0,0,0,0,1
37,51000,1,5.0,1.0,1800,7.51,0,0.04,0,14,0,0,0,0,0
36,90000,1,6.0,2.0,1950,12.42,0,0.02,0,15,0,0,0,0,0
39,12000,1,4.0,2.0,2000,10.65,1,0.17,0,11,0,0,0,0,1
37,29000,2,8.0,2.0,7750,10.99,0,0.27,0,16,0,0,0,0,0
39,18996,1,5.0,1.0,2000,7.88,0,0.11,0,12,1,0,0,0,0
39,24000,1,0.0,2.0,2000,10.99,0,0.08,0,11,0,0,1,0,0
39,29280,0,0.0,1.0,1800,7.37,0,0.06,0,11,0,0,0,0,1
36,29500,0,4.0,2.0,1250,11.83,0,0.04,0,15,0,0,0,0,1
37,26500,1,11.0,3.0,2000,13.16,0,0.08,1,16,1,0,0,0,0
39,28500,1,1.0,2.0,2000,10.99,0,0.07,0,14,0,0,0,0,1
39,29894,0,23.0,2.0,8000,9.63,0,0.27,0,17,0,1,0,0,0
37,30000,0,13.0,4.0,4800,16.29,0,0.16,0,11,1,0,0,0,0
36,120000,1,4.0,3.0,15000,12.99,0,0.13,1,15,0,1,0,0,0
36,122000,1,2.0,1.0,15000,10.99,0,0.12,0,17,0,1,0,0,0
39,30000,2,4.0,1.0,10375,8.9,0,0.35,0,13,1,0,0,0,0
37,63000,1,1.0,1.0,14900,9.63,0,0.24,0,13,0,0,0,0,0
37,48000,1,0.0,2.0,14725,10.99,1,0.31,0,11,0,0,0,0,0
36,30123,1,5.0,3.0,2000,14.26,0,0.07,1,12,0,0,1,0,0
38,33000,1,2.0,4.0,2000,16.89,1,0.06,0,14,0,0,0,0,1
37,30000,2,15.0,1.0,8000,10.99,0,0.27,0,17,0,1,0,0,0
40,30000,0,4.0,3.0,5000,13.43,0,0.17,1,11,0,1,0,0,0
38,34800,1,1.0,3.0,2100,14.72,0,0.06,0,13,0,0,0,0,0
38,9732,1,9.0,1.0,2200,9.63,1,0.23,0,17,1,0,0,0,0
39,34000,1,1.0,4.0,14000,17.58,1,0.41,0,16,0,1,0,0,0
38,30000,1,2.0,3.0,2200,10.99,0,0.07,1,11,0,0,0,0,0
36,54000,1,2.0,3.0,2225,10.59,1,0.04,0,14,0,1,0,0,0
36,52500,1,4.0,1.0,2250,5.42,0,0.04,0,14,0,1,0,0,0
39,30000,1,3.0,3.0,2300,14.79,0,0.08,1,15,0,0,0,0,0
38,22000,1,2.0,3.0,2350,14.17,0,0.11,1,16,0,0,0,0,0
37,40080,1,7.0,1.0,2350,7.88,0,0.06,0,12,0,0,1,0,0
40,15864,1,4.0,2.0,2375,11.11,0,0.15,0,12,0,0,1,0,0
36,13440,1,2.0,4.0,2400,17.49,1,0.18,1,11,1,0,0,0,0
37,14000,1,0.0,2.0,2400,10.99,1,0.17,0,11,0,0,0,0,0
39,30000,2,14.0,4.0,7200,14.96,1,0.24,1,11,0,0,1,0,0
36,21996,1,3.0,4.0,2400,14.11,0,0.11,0,11,0,0,0,1,0
37,24500,1,0.0,2.0,2400,11.71,0,0.1,0,11,0,0,0,1,0
39,32280,1,22.0,2.0,2400,8.88,0,0.07,0,17,0,0,0,1,0
40,35000,1,17.0,1.0,2400,10.99,0,0.07,0,16,1,0,0,0,0
36,32000,1,2.0,5.0,2400,18.79,1,0.07,0,14,0,0,1,0,0
36,38568,1,7.0,5.0,2400,18.39,0,0.06,1,12,0,0,0,1,0
37,45000,1,2.0,2.0,2400,9.91,0,0.05,0,16,0,0,0,0,1
36,57110,1,5.0,2.0,2400,10.0,0,0.04,0,15,1,0,0,0,0
36,60000,1,2.0,1.0,2400,5.79,0,0.04,0,17,0,0,0,1,0
37,100000,1,0.0,2.0,2400,9.99,0,0.02,0,16,0,0,0,0,0
38,30000,2,8.0,3.0,10000,11.22,0,0.33,1,17,0,0,0,1,0
37,30480,0,1.0,2.0,1200,11.99,0,0.04,0,15,0,0,1,0,0
36,33481,1,9.0,5.0,13475,15.68,1,0.4,1,15,0,0,1,0,0
39,62692,1,9.0,2.0,13200,9.88,0,0.21,0,11,0,0,0,0,1
40,63000,1,2.0,2.0,13050,11.48,0,0.21,0,15,0,1,0,0,0
38,31200,2,6.0,3.0,5850,13.49,0,0.19,1,11,0,0,0,0,1
37,31200,2,5.0,2.0,3000,9.99,0,0.1,0,16,1,0,0,0,0
36,31000,1,2.0,1.0,2500,8.9,0,0.08,0,13,1,0,0,0,0
36,36000,1,3.0,2.0,2500,9.76,0,0.07,0,15,1,0,0,0,0
36,32000,2,7.0,2.0,5300,10.65,0,0.17,0,13,1,0,0,0,0
37,48000,1,0.0,2.0,2500,9.62,0,0.05,0,12,0,0,0,1,0
36,32000,2,6.0,2.0,12000,10.37,0,0.38,0,11,0,0,0,0,0
36,32000,2,9.0,2.0,5000,8.88,0,0.16,0,13,1,0,0,0,0
39,59000,1,0.0,6.0,2500,18.78,1,0.04,0,13,0,0,0,1,0
36,60072,1,14.0,2.0,2500,11.49,1,0.04,0,16,0,1,0,0,0
39,68000,1,0.0,1.0,2500,7.88,0,0.04,0,12,0,1,0,0,0
38,80000,1,9.0,2.0,2500,10.99,0,0.03,0,13,0,0,0,1,0
40,24000,1,2.0,1.0,2800,7.88,0,0.12,0,14,0,0,1,0,0
36,10800,1,0.0,5.0,3000,16.77,1,0.28,0,11,0,0,0,0,1
37,14400,1,4.0,3.0,3000,13.61,1,0.21,0,17,0,0,0,0,1
37,32400,0,0.0,4.0,8000,15.99,0,0.25,0,11,0,1,0,0,0
37,17520,1,1.0,1.0,3000,10.99,1,0.17,0,16,0,0,0,0,1
36,32400,2,20.0,4.0,6600,13.24,0,0.2,1,11,0,0,0,1,0
38,18000,1,4.0,3.0,3000,13.23,1,0.17,1,14,1,0,0,0,0
36,32642,2,18.0,2.0,8500,11.49,0,0.26,0,12,0,0,0,0,0
40,21600,1,2.0,4.0,3000,14.09,1,0.14,1,13,0,1,0,0,0
37,21600,1,7.0,2.0,3000,12.18,0,0.14,0,16,0,0,1,0,0
36,30000,1,14.0,2.0,3000,10.38,0,0.1,0,11,0,0,1,0,0
37,30000,1,6.0,3.0,3000,11.03,0,0.1,0,13,0,0,1,0,0
36,31200,1,9.0,2.0,3000,12.42,0,0.1,0,12,0,0,0,1,0
38,30132,1,4.0,3.0,3000,13.85,1,0.1,0,14,1,0,0,0,0
40,33000,2,2.0,2.0,1000,10.99,0,0.03,0,16,0,0,1,0,0
39,38500,1,0.0,2.0,3000,10.99,0,0.08,0,16,0,0,1,0,0
37,40000,1,1.0,2.0,3000,11.71,0,0.07,0,15,0,0,0,0,1
38,47000,1,2.0,1.0,3000,10.99,0,0.06,0,11,0,0,0,0,1
36,33600,0,4.0,5.0,15000,18.39,0,0.45,0,16,0,0,0,0,1
36,33600,0,4.0,1.0,3000,8.49,0,0.09,0,14,0,0,0,1,0
39,47004,1,12.0,2.0,3000,11.49,0,0.06,0,13,0,0,1,0,0
37,48000,1,8.0,1.0,3000,6.99,0,0.06,0,14,1,0,0,0,0
